iter	Passed	Remaining
6322	257023	75972
6323	257064	75932
6324	257106	75892
6325	257146	75851
6326	257186	75810
6327	257229	75770
6328	257270	75730
6329	257312	75689
6330	257354	75649
6331	257396	75609
6332	257432	75567
6333	257472	75526
6334	257514	75486
6335	257554	75445
6336	257591	75403
6337	257628	75361
6338	257665	75320
6339	257704	75279
6340	257741	75237
6341	257779	75195
6342	257818	75154
6343	257853	75112
6344	257890	75070
6345	257928	75029
6346	257966	74987
6347	258004	74946
6348	258042	74905
6349	258078	74863
6350	258110	74819
6351	258148	74778
6352	258188	74737
6353	258229	74697
6354	258270	74656
6355	258310	74615
6356	258346	74573
6357	258379	74530
6358	258419	74490
6359	258459	74449
6360	258498	74408
6361	258539	74367
6362	258579	74326
6363	258618	74285
6364	258658	74244
6365	258696	74203
6366	258735	74162
6367	258774	74121
6368	258814	74080
6369	258853	74039
6370	258890	73997
6371	258931	73957
6372	258970	73916
6373	259009	73875
6374	259049	73834
6375	259088	73792
6376	259127	73752
6377	259166	73710
6378	259208	73670
6379	259249	73629
6380	259288	73588
6381	259327	73547
6382	259365	73506
6383	259405	73465
6384	259447	73425
6385	259489	73385
6386	259531	73344
6387	259572	73304
6388	259611	73263
6389	259651	73222
6390	259689	73181
6391	259726	73139
6392	259766	73098
6393	259806	73057
6394	259845	73016
6395	259886	72976
6396	259927	72935
6397	259966	72894
6398	260004	72853
6399	260042	72811
6400	260084	72771
6401	260127	72731
6402	260164	72689
6403	260208	72650
6404	260249	72609
6405	260285	72568
6406	260324	72526
6407	260364	72486
6408	260401	72444
6409	260438	72402
6410	260477	72361
6411	260516	72320
6412	260554	72279
6413	260590	72237
6414	260635	72197
6415	260672	72156
6416	260708	72114
6417	260753	72075
6418	260797	72035
6419	260837	71994
6420	260879	71954
6421	260920	71913
6422	260964	71874
6423	261004	71833
6424	261043	71792
6425	261082	71751
6426	261124	71710
6427	261163	71669
6428	261202	71628
6429	261243	71587
6430	261284	71547
6431	261325	71506
6432	261367	71466
6433	261402	71424
6434	261437	71382
6435	261474	71340
6436	261515	71300
6437	261550	71257
6438	261586	71216
6439	261624	71174
6440	261659	71132
6441	261696	71091
6442	261735	71050
6443	261775	71009
6444	261814	70968
6445	261851	70926
6446	261888	70884
6447	261928	70844
6448	261968	70803
6449	262007	70762
6450	262044	70720
6451	262084	70679
6452	262125	70639
6453	262163	70598
6454	262203	70557
6455	262241	70515
6456	262280	70475
6457	262320	70434
6458	262360	70393
6459	262400	70352
6460	262439	70311
6461	262479	70270
6462	262520	70230
6463	262557	70188
6464	262596	70147
6465	262638	70107
6466	262676	70065
6467	262714	70024
6468	262753	69983
6469	262792	69942
6470	262830	69901
6471	262868	69859
6472	262959	69832
6473	262996	69791
6474	263026	69747
6475	263069	69707
6476	263110	69667
6477	263149	69626
6478	263188	69585
6479	263229	69544
6480	263279	69506
6481	263320	69466
6482	263361	69425
6483	263405	69385
6484	263447	69345
6485	263489	69305
6486	263527	69263
6487	263567	69223
6488	263608	69182
6489	263650	69142
6490	263691	69101
6491	263733	69061
6492	263775	69021
6493	263817	68980
6494	263859	68940
6495	263900	68900
6496	263941	68859
6497	263981	68818
6498	264021	68777
6499	264062	68737
6500	264106	68697
6501	264151	68658
6502	264193	68617
6503	264260	68584
6504	264301	68543
6505	264343	68503
6506	264384	68462
6507	264424	68422
6508	264464	68381
6509	264507	68341
6510	264546	68300
6511	264583	68258
6512	264627	68218
6513	264674	68179
6514	264716	68139
6515	264760	68099
6516	264804	68060
6517	264851	68021
6518	264893	67980
6519	264936	67940
6520	264979	67900
6521	265016	67859
6522	265059	67819
6523	265104	67779
6524	265146	67739
6525	265187	67698
6526	265227	67657
6527	265270	67618
6528	265312	67577
6529	265352	67536
6530	265396	67497
6531	265443	67458
6532	265483	67417
6533	265525	67377
6534	265563	67335
6535	265603	67294
6536	265644	67254
6537	265687	67214
6538	265728	67173
6539	265767	67132
6540	265806	67091
6541	265848	67051
6542	265889	67010
6543	265930	66970
6544	265971	66929
6545	266012	66889
6546	266055	66849
6547	266098	66808
6548	266141	66768
6549	266184	66728
6550	266226	66688
6551	266269	66648
6552	266310	66608
6553	266351	66567
6554	266396	66527
6555	266436	66487
6556	266473	66445
6557	266515	66405
6558	266556	66364
6559	266595	66323
6560	266636	66283
6561	266678	66242
6562	266717	66201
6563	266758	66161
6564	266797	66120
6565	266838	66079
6566	266877	66038
6567	266916	65997
6568	266956	65956
6569	266996	65916
6570	267036	65875
6571	267075	65834
6572	267117	65793
6573	267158	65753
6574	267197	65712
6575	267238	65671
6576	267279	65631
6577	267319	65590
6578	267360	65549
6579	267402	65509
6580	267443	65468
6581	267485	65428
6582	267531	65389
6583	267572	65348
6584	267615	65308
6585	267658	65268
6586	267697	65227
6587	267739	65187
6588	267782	65147
6589	267825	65107
6590	267866	65066
6591	267907	65026
6592	267947	64985
6593	267987	64944
6594	268028	64903
6595	268070	64863
6596	268112	64823
6597	268154	64783
6598	268195	64742
6599	268239	64702
6600	268280	64661
6601	268320	64621
6602	268360	64580
6603	268398	64539
6604	268432	64496
6605	268469	64455
6606	268510	64414
6607	268551	64374
6608	268590	64333
6609	268631	64292
6610	268670	64251
6611	268709	64210
6612	268748	64169
6613	268789	64129
6614	268832	64088
6615	268874	64048
6616	268916	64008
6617	268955	63967
6618	268999	63927
6619	269046	63888
6620	269086	63847
6621	269127	63807
6622	269169	63766
6623	269212	63726
6624	269252	63685
6625	269294	63645
6626	269340	63606
6627	269382	63565
6628	269424	63525
6629	269465	63484
6630	269507	63444
6631	269549	63404
6632	269585	63362
6633	269621	63320
6634	269657	63279
6635	269696	63237
6636	269736	63197
6637	269777	63156
6638	269816	63115
6639	269855	63074
6640	269896	63034
6641	269938	62993
6642	269978	62952
6643	270018	62912
6644	270060	62871
6645	270101	62831
6646	270144	62791
6647	270185	62750
6648	270218	62708
6649	270256	62666
6650	270296	62626
6651	270337	62585
6652	270378	62545
6653	270418	62504
6654	270463	62464
6655	270501	62423
6656	270541	62382
6657	270577	62340
6658	270615	62299
6659	270654	62258
6660	270694	62217
6661	270739	62178
6662	270780	62137
6663	270820	62096
6664	270857	62055
6665	270897	62014
6666	270936	61973
6667	270979	61933
6668	271016	61892
6669	271058	61851
6670	271097	61810
6671	271136	61769
6672	271170	61727
6673	271210	61686
6674	271253	61646
6675	271292	61605
6676	271335	61565
6677	271375	61524
6678	271416	61484
6679	271458	61443
6680	271499	61403
6681	271538	61362
6682	271577	61321
6683	271619	61280
6684	271658	61239
6685	271697	61198
6686	271740	61158
6687	271780	61118
6688	271819	61077
6689	271858	61036
6690	271897	60995
6691	271935	60953
6692	271975	60913
6693	272014	60872
6694	272054	60831
6695	272091	60789
6696	272128	60748
6697	272166	60707
6698	272207	60666
6699	272246	60625
6700	272284	60584
6701	272331	60545
6702	272370	60504
6703	272411	60463
6704	272455	60423
6705	272493	60382
6706	272531	60341
6707	272572	60300
6708	272613	60260
6709	272653	60219
6710	272691	60178
6711	272729	60136
6712	272761	60094
6713	272799	60053
6714	272839	60012
6715	272883	59972
6716	272923	59931
6717	272959	59890
6718	273001	59849
6719	273045	59809
6720	273086	59769
6721	273128	59729
6722	273172	59689
6723	273214	59648
6724	273256	59608
6725	273297	59568
6726	273342	59528
6727	273385	59488
6728	273425	59447
6729	273468	59407
6730	273509	59366
6731	273550	59326
6732	273593	59285
6733	273634	59245
6734	273673	59204
6735	273710	59163
6736	273751	59122
6737	273791	59081
6738	273830	59040
6739	273868	58999
6740	273910	58959
6741	273947	58917
6742	273986	58876
6743	274028	58836
6744	274065	58795
6745	274100	58753
6746	274131	58710
6747	274167	58668
6748	274208	58628
6749	274247	58587
6750	274288	58546
6751	274328	58506
6752	274364	58464
6753	274395	58421
6754	274433	58380
6755	274474	58339
6756	274514	58299
6757	274552	58258
6758	274590	58216
6759	274630	58176
6760	274668	58135
6761	274707	58094
6762	274751	58054
6763	274790	58013
6764	274830	57972
6765	274870	57931
6766	274913	57891
6767	274951	57850
6768	274990	57809
6769	275030	57768
6770	275069	57727
6771	275108	57686
6772	275147	57645
6773	275189	57605
6774	275225	57563
6775	275266	57523
6776	275305	57482
6777	275346	57441
6778	275384	57400
6779	275423	57359
6780	275464	57318
6781	275503	57278
6782	275543	57237
6783	275582	57196
6784	275618	57154
6785	275657	57113
6786	275696	57072
6787	275734	57031
6788	275773	56990
6789	275812	56949
6790	275851	56908
6791	275893	56868
6792	275934	56827
6793	275974	56787
6794	276015	56746
6795	276055	56705
6796	276096	56665
6797	276136	56624
6798	276176	56583
6799	276216	56543
6800	276254	56502
6801	276292	56460
6802	276323	56418
6803	276357	56376
6804	276400	56336
6805	276441	56295
6806	276478	56254
6807	276507	56211
6808	276536	56168
6809	276564	56125
6810	276598	56083
6811	276630	56040
6812	276667	55999
6813	276708	55958
6814	276748	55918
6815	276791	55878
6816	276833	55837
6817	276873	55797
6818	276911	55755
6819	276941	55713
6820	276980	55672
6821	277022	55631
6822	277060	55590
6823	277100	55550
6824	277138	55508
6825	277175	55467
6826	277216	55427
6827	277256	55386
6828	277298	55345
6829	277336	55304
6830	277377	55264
6831	277416	55223
6832	277458	55183
6833	277497	55142
6834	277537	55101
6835	277576	55060
6836	277614	55019
6837	277652	54978
6838	277692	54937
6839	277732	54896
6840	277772	54856
6841	277811	54815
6842	277849	54774
6843	277891	54733
6844	277929	54692
6845	277966	54651
6846	278006	54610
6847	278043	54569
6848	278078	54527
6849	278112	54485
6850	278144	54443
6851	278181	54402
6852	278214	54360
6853	278249	54318
6854	278282	54276
6855	278312	54233
6856	278349	54192
6857	278387	54151
6858	278427	54110
6859	278464	54069
6860	278500	54027
6861	278540	53987
6862	278583	53946
6863	278623	53906
6864	278662	53865
6865	278702	53824
6866	278795	53794
6867	278824	53751
6868	278864	53710
6869	278905	53669
6870	278944	53629
6871	278984	53588
6872	279024	53547
6873	279062	53506
6874	279100	53465
6875	279141	53424
6876	279182	53384
6877	279222	53343
6878	279262	53303
6879	279304	53262
6880	279345	53222
6881	279387	53181
6882	279431	53141
6883	279472	53101
6884	279515	53061
6885	279557	53020
6886	279598	52980
6887	279639	52939
6888	279682	52899
6889	279725	52859
6890	279767	52819
6891	279808	52778
6892	279849	52738
6893	279890	52697
6894	279931	52657
6895	279972	52616
6896	280014	52576
6897	280055	52535
6898	280097	52495
6899	280141	52455
6900	280184	52415
6901	280226	52374
6902	280268	52334
6903	280310	52294
6904	280353	52254
6905	280386	52212
6906	280425	52171
6907	280465	52130
6908	280505	52089
6909	280545	52049
6910	280587	52008
6911	280632	51968
6912	280674	51928
6913	280720	51889
6914	280762	51848
6915	280812	51809
6916	280852	51769
6917	280895	51728
6918	280936	51688
6919	280976	51647
6920	281014	51606
6921	281056	51566
6922	281098	51525
6923	281137	51484
6924	281175	51444
6925	281212	51402
6926	281251	51361
6927	281294	51321
6928	281337	51281
6929	281378	51241
6930	281421	51200
6931	281452	51158
6932	281486	51116
6933	281527	51076
6934	281569	51035
6935	281610	50995
6936	281650	50954
6937	281690	50913
6938	281730	50873
6939	281767	50831
6940	281805	50790
6941	281845	50750
6942	281886	50709
6943	281927	50668
6944	281970	50628
6945	282012	50588
6946	282049	50547
6947	282089	50506
6948	282130	50465
6949	282171	50425
6950	282212	50384
6951	282254	50344
6952	282294	50303
6953	282334	50263
6954	282373	50222
6955	282414	50181
6956	282455	50141
6957	282497	50100
6958	282539	50060
6959	282581	50020
6960	282623	49979
6961	282665	49939
6962	282705	49898
6963	282747	49858
6964	282789	49817
6965	282828	49777
6966	282867	49736
6967	282907	49695
6968	282948	49655
6969	282989	49614
6970	283030	49574
6971	283071	49533
6972	283111	49492
6973	283152	49452
6974	283194	49411
6975	283235	49371
6976	283276	49330
6977	283316	49290
6978	283357	49249
6979	283396	49208
6980	283436	49167
6981	283478	49127
6982	283520	49087
6983	283561	49046
6984	283602	49006
6985	283644	48965
6986	283684	48925
6987	283723	48884
6988	283763	48843
6989	283804	48803
6990	283845	48762
6991	283886	48721
6992	283928	48681
6993	283970	48641
6994	284010	48600
6995	284051	48559
6996	284092	48519
6997	284133	48478
6998	284174	48438
6999	284217	48398
7000	284257	48357
7001	284303	48317
7002	284345	48277
7003	284390	48237
7004	284434	48197
7005	284475	48156
7006	284523	48117
7007	284563	48076
7008	284602	48036
7009	284646	47995
7010	284687	47955
7011	284728	47914
7012	284768	47874
7013	284815	47834
7014	284857	47794
7015	284900	47754
7016	284939	47713
7017	284976	47672
7018	285019	47631
7019	285063	47591
7020	285106	47551
7021	285151	47511
7022	285195	47471
7023	285238	47431
7024	285281	47391
7025	285323	47350
7026	285365	47310
7027	285408	47270
7028	285451	47230
7029	285495	47190
7030	285538	47149
7031	285580	47109
7032	285618	47068
7033	285664	47028
7034	285706	46988
7035	285746	46947
7036	285787	46906
7037	285828	46866
7038	285865	46825
7039	285903	46784
7040	285945	46743
7041	285986	46703
7042	286026	46662
7043	286068	46622
7044	286109	46581
7045	286149	46540
7046	286192	46500
7047	286231	46459
7048	286274	46419
7049	286314	46378
7050	286357	46338
7051	286397	46297
7052	286438	46257
7053	286480	46217
7054	286520	46176
7055	286561	46135
7056	286601	46095
7057	286643	46054
7058	286684	46014
7059	286725	45973
7060	286765	45932
7061	286805	45892
7062	286845	45851
7063	286887	45811
7064	286928	45770
7065	286968	45729
7066	287008	45689
7067	287049	45648
7068	287088	45607
7069	287129	45567
7070	287170	45526
7071	287213	45486
7072	287257	45446
7073	287299	45405
7074	287353	45367
7075	287396	45327
7076	287437	45286
7077	287479	45246
7078	287520	45205
7079	287559	45164
7080	287600	45124
7081	287640	45083
7082	287680	45042
7083	287721	45002
7084	287760	44961
7085	287801	44920
7086	287842	44880
7087	287883	44839
7088	287925	44799
7089	287965	44758
7090	288007	44718
7091	288048	44677
7092	288088	44636
7093	288126	44595
7094	288166	44555
7095	288207	44514
7096	288248	44473
7097	288289	44433
7098	288343	44394
7099	288385	44354
7100	288423	44313
7101	288467	44273
7102	288510	44233
7103	288552	44192
7104	288593	44152
7105	288631	44111
7106	288670	44070
7107	288709	44029
7108	288748	43988
7109	288793	43948
7110	288837	43908
7111	288877	43867
7112	288918	43827
7113	288959	43786
7114	289000	43746
7115	289041	43705
7116	289084	43665
7117	289124	43624
7118	289165	43584
7119	289207	43543
7120	289247	43502
7121	289287	43462
7122	289328	43421
7123	289370	43381
7124	289410	43340
7125	289453	43300
7126	289495	43259
7127	289535	43219
7128	289576	43178
7129	289620	43138
7130	289661	43097
7131	289700	43057
7132	289742	43016
7133	289785	42976
7134	289824	42935
7135	289864	42894
7136	289904	42853
7137	289946	42813
7138	289986	42772
7139	290028	42732
7140	290069	42691
7141	290111	42651
7142	290152	42611
7143	290191	42570
7144	290231	42529
7145	290270	42488
7146	290310	42447
7147	290350	42407
7148	290391	42366
7149	290432	42325
7150	290471	42285
7151	290514	42244
7152	290554	42204
7153	290597	42163
7154	290636	42123
7155	290677	42082
7156	290715	42041
7157	290755	42000
7158	290795	41959
7159	290834	41919
7160	290875	41878
7161	290917	41838
7162	290958	41797
7163	290999	41756
7164	291040	41716
7165	291080	41675
7166	291119	41634
7167	291163	41594
7168	291204	41554
7169	291245	41513
7170	291287	41473
7171	291329	41432
7172	291370	41392
7173	291410	41351
7174	291452	41311
7175	291494	41270
7176	291535	41230
7177	291576	41189
7178	291617	41148
7179	291656	41108
7180	291697	41067
7181	291736	41026
7182	291777	40986
7183	291817	40945
7184	291860	40905
7185	291902	40864
7186	291942	40824
7187	291984	40783
7188	292026	40743
7189	292066	40702
7190	292106	40661
7191	292149	40621
7192	292189	40580
7193	292232	40540
7194	292274	40500
7195	292316	40459
7196	292354	40418
7197	292385	40376
7198	292426	40336
7199	292470	40295
7200	292524	40257
7201	292577	40218
7202	292625	40178
7203	292666	40138
7204	292710	40097
7205	292758	40058
7206	292799	40017
7207	292840	39977
7208	292881	39936
7209	292931	39897
7210	292963	39855
7211	293003	39814
7212	293042	39773
7213	293084	39733
7214	293126	39692
7215	293162	39651
7216	293204	39611
7217	293253	39571
7218	293295	39531
7219	293338	39490
7220	293380	39450
7221	293422	39410
7222	293477	39371
7223	293520	39331
7224	293563	39290
7225	293607	39250
7226	293650	39210
7227	293692	39169
7228	293734	39129
7229	293776	39088
7230	293819	39048
7231	293863	39008
7232	293903	38967
7233	293943	38926
7234	293984	38886
7235	294022	38845
7236	294062	38804
7237	294102	38763
7238	294142	38723
7239	294178	38682
7240	294217	38641
7241	294258	38600
7242	294299	38560
7243	294338	38519
7244	294379	38478
7245	294421	38438
7246	294462	38397
7247	294504	38357
7248	294546	38316
7249	294638	38282
7250	294676	38241
7251	294708	38199
7252	294745	38158
7253	294783	38117
7254	294821	38076
7255	294859	38035
7256	294906	37996
7257	294948	37955
7258	294987	37914
7259	295032	37874
7260	295069	37833
7261	295109	37792
7262	295153	37752
7263	295193	37711
7264	295233	37671
7265	295274	37630
7266	295317	37590
7267	295358	37549
7268	295398	37509
7269	295438	37468
7270	295479	37427
7271	295518	37386
7272	295556	37345
7273	295593	37304
7274	295632	37263
7275	295674	37223
7276	295713	37182
7277	295755	37142
7278	295794	37101
7279	295834	37060
7280	295875	37020
7281	295916	36979
7282	295958	36938
7283	296001	36898
7284	296042	36857
7285	296083	36817
7286	296122	36776
7287	296163	36735
7288	296205	36695
7289	296245	36654
7290	296285	36614
7291	296326	36573
7292	296366	36532
7293	296407	36492
7294	296448	36451
7295	296489	36410
7296	296528	36370
7297	296570	36329
7298	296611	36289
7299	296651	36248
7300	296692	36207
7301	296735	36167
7302	296777	36126
7303	296819	36086
7304	296860	36045
7305	296901	36005
7306	296940	35964
7307	296981	35923
7308	297023	35883
7309	297064	35842
7310	297105	35802
7311	297147	35761
7312	297191	35721
7313	297236	35681
7314	297281	35641
7315	297326	35601
7316	297369	35560
7317	297412	35520
7318	297457	35480
7319	297498	35439
7320	297540	35399
7321	297583	35358
7322	297626	35318
7323	297668	35278
7324	297711	35237
7325	297756	35197
7326	297797	35156
7327	297838	35116
7328	297876	35075
7329	297916	35034
7330	297958	34994
7331	298001	34953
7332	298042	34913
7333	298082	34872
7334	298120	34831
7335	298159	34790
7336	298202	34750
7337	298242	34709
7338	298281	34668
7339	298322	34628
7340	298362	34587
7341	298401	34546
7342	298442	34505
7343	298484	34465
7344	298525	34424
7345	298566	34384
7346	298608	34343
7347	298647	34303
7348	298688	34262
7349	298728	34221
7350	298767	34180
7351	298806	34139
7352	298845	34099
7353	298884	34058
7354	298924	34017
7355	298964	33976
7356	299003	33936
7357	299045	33895
7358	299084	33854
7359	299125	33814
7360	299165	33773
7361	299206	33732
7362	299245	33692
7363	299288	33651
7364	299328	33610
7365	299370	33570
7366	299410	33529
7367	299452	33489
7368	299493	33448
7369	299534	33408
7370	299576	33367
7371	299616	33326
7372	299658	33286
7373	299698	33245
7374	299738	33204
7375	299778	33164
7376	299817	33123
7377	299857	33082
7378	299900	33042
7379	299940	33001
7380	299981	32960
7381	300020	32920
7382	300063	32879
7383	300103	32839
7384	300140	32798
7385	300182	32757
7386	300222	32716
7387	300261	32676
7388	300301	32635
7389	300341	32594
7390	300381	32553
7391	300420	32513
7392	300461	32472
7393	300501	32431
7394	300542	32391
7395	300582	32350
7396	300623	32309
7397	300662	32268
7398	300701	32228
7399	300743	32187
7400	300786	32147
7401	300833	32107
7402	300877	32067
7403	300920	32026
7404	300962	31986
7405	301003	31945
7406	301042	31904
7407	301082	31864
7408	301122	31823
7409	301163	31782
7410	301203	31742
7411	301244	31701
7412	301304	31662
7413	301347	31622
7414	301382	31581
7415	301422	31540
7416	301461	31499
7417	301504	31459
7418	301547	31418
7419	301590	31378
7420	301630	31337
7421	301672	31297
7422	301713	31256
7423	301756	31216
7424	301801	31175
7425	301842	31135
7426	301884	31094
7427	301928	31054
7428	301971	31014
7429	302014	30973
7430	302057	30933
7431	302103	30893
7432	302145	30852
7433	302187	30812
7434	302229	30771
7435	302271	30731
7436	302311	30690
7437	302353	30650
7438	302394	30609
7439	302434	30568
7440	302476	30528
7441	302516	30487
7442	302555	30446
7443	302596	30405
7444	302638	30365
7445	302679	30324
7446	302719	30284
7447	302761	30243
7448	302803	30203
7449	302843	30162
7450	302883	30121
7451	302925	30081
7452	302968	30040
7453	303008	30000
7454	303048	29959
7455	303091	29918
7456	303131	29878
7457	303173	29837
7458	303219	29797
7459	303259	29756
7460	303298	29716
7461	303340	29675
7462	303381	29634
7463	303423	29594
7464	303464	29553
7465	303506	29513
7466	303544	29472
7467	303584	29431
7468	303627	29391
7469	303668	29350
7470	303710	29309
7471	303750	29269
7472	303790	29228
7473	303831	29187
7474	303871	29147
7475	303913	29106
7476	303953	29066
7477	303992	29025
7478	304035	28984
7479	304076	28944
7480	304117	28903
7481	304157	28862
7482	304198	28822
7483	304239	28781
7484	304280	28740
7485	304320	28700
7486	304361	28659
7487	304401	28618
7488	304443	28578
7489	304483	28537
7490	304522	28496
7491	304562	28456
7492	304601	28415
7493	304644	28374
7494	304685	28334
7495	304725	28293
7496	304765	28252
7497	304805	28212
7498	304847	28171
7499	304888	28131
7500	304929	28090
7501	304978	28050
7502	305009	28009
7503	305042	27967
7504	305073	27926
7505	305104	27884
7506	305137	27843
7507	305168	27801
7508	305196	27759
7509	305224	27718
7510	305255	27676
7511	305291	27635
7512	305326	27594
7513	305364	27553
7514	305402	27512
7515	305442	27471
7516	305486	27431
7517	305529	27391
7518	305570	27350
7519	305613	27310
7520	305655	27269
7521	305700	27229
7522	305738	27188
7523	305779	27147
7524	305820	27107
7525	305864	27066
7526	305903	27026
7527	305943	26985
7528	305982	26944
7529	306014	26903
7530	306044	26861
7531	306082	26820
7532	306122	26780
7533	306166	26739
7534	306207	26699
7535	306250	26658
7536	306291	26618
7537	306331	26577
7538	306369	26536
7539	306408	26495
7540	306448	26455
7541	306486	26414
7542	306524	26373
7543	306565	26332
7544	306605	26292
7545	306644	26251
7546	306674	26209
7547	306706	26168
7548	306746	26127
7549	306785	26086
7550	306824	26046
7551	306863	26005
7552	306916	25965
7553	306956	25925
7554	306997	25884
7555	307038	25843
7556	307076	25803
7557	307111	25761
7558	307153	25721
7559	307194	25680
7560	307234	25640
7561	307272	25599
7562	307311	25558
7563	307349	25517
7564	307389	25476
7565	307431	25436
7566	307466	25395
7567	307503	25354
7568	307542	25313
7569	307583	25273
7570	307622	25232
7571	307661	25191
7572	307703	25150
7573	307740	25110
7574	307778	25069
7575	307817	25028
7576	307856	24987
7577	307895	24946
7578	307933	24906
7579	307971	24865
7580	308009	24824
7581	308048	24783
7582	308085	24742
7583	308127	24702
7584	308167	24661
7585	308206	24620
7586	308246	24580
7587	308283	24539
7588	308322	24498
7589	308362	24457
7590	308402	24417
7591	308441	24376
7592	308480	24335
7593	308519	24294
7594	308560	24254
7595	308600	24213
7596	308639	24172
7597	308678	24132
7598	308718	24091
7599	308758	24050
7600	308797	24009
7601	308841	23969
7602	308886	23929
7603	308930	23888
7604	308972	23848
7605	309010	23807
7606	309049	23766
7607	309091	23726
7608	309129	23685
7609	309166	23644
7610	309201	23603
7611	309239	23562
7612	309275	23521
7613	309312	23480
7614	309359	23440
7615	309397	23399
7616	309437	23359
7617	309477	23318
7618	309516	23277
7619	309551	23236
7620	309593	23196
7621	309635	23155
7622	309672	23114
7623	309708	23073
7624	309745	23032
7625	309783	22992
7626	309824	22951
7627	309863	22910
7628	309900	22869
7629	309937	22828
7630	309979	22788
7631	310021	22747
7632	310061	22707
7633	310112	22667
7634	310153	22626
7635	310191	22585
7636	310229	22545
7637	310266	22504
7638	310307	22463
7639	310347	22423
7640	310387	22382
7641	310427	22341
7642	310467	22301
7643	310563	22264
7644	310591	22222
7645	310623	22181
7646	310660	22140
7647	310695	22099
7648	310732	22058
7649	310771	22018
7650	310823	21978
7651	310868	21937
7652	310909	21897
7653	310950	21856
7654	310994	21816
7655	311035	21775
7656	311075	21735
7657	311118	21694
7658	311158	21653
7659	311199	21613
7660	311239	21572
7661	311279	21532
7662	311322	21491
7663	311364	21450
7664	311407	21410
7665	311459	21370
7666	311499	21330
7667	311542	21289
7668	311584	21248
7669	311625	21208
7670	311667	21167
7671	311708	21127
7672	311749	21086
7673	311790	21046
7674	311831	21005
7675	311870	20964
7676	311914	20924
7677	311955	20883
7678	311995	20843
7679	312036	20802
7680	312078	20761
7681	312119	20721
7682	312160	20680
7683	312201	20640
7684	312242	20599
7685	312284	20558
7686	312325	20518
7687	312366	20477
7688	312406	20437
7689	312446	20396
7690	312488	20355
7691	312528	20315
7692	312568	20274
7693	312609	20233
7694	312650	20193
7695	312690	20152
7696	312730	20111
7697	312771	20071
7698	312814	20030
7699	312853	19990
7700	312892	19949
7701	312937	19909
7702	312981	19868
7703	313037	19828
7704	313081	19788
7705	313123	19748
7706	313165	19707
7707	313205	19666
7708	313248	19626
7709	313289	19585
7710	313331	19545
7711	313372	19504
7712	313412	19463
7713	313459	19423
7714	313501	19383
7715	313542	19342
7716	313583	19301
7717	313626	19261
7718	313670	19220
7719	313713	19180
7720	313757	19139
7721	313801	19099
7722	313844	19059
7723	313885	19018
7724	313928	18977
7725	313976	18937
7726	314018	18897
7727	314059	18856
7728	314098	18815
7729	314141	18775
7730	314182	18734
7731	314225	18694
7732	314268	18653
7733	314309	18613
7734	314349	18572
7735	314390	18531
7736	314431	18491
7737	314471	18450
7738	314513	18409
7739	314552	18369
7740	314593	18328
7741	314636	18288
7742	314677	18247
7743	314718	18206
7744	314758	18166
7745	314799	18125
7746	314839	18084
7747	314880	18044
7748	314923	18003
7749	314964	17963
7750	315004	17922
7751	315046	17881
7752	315088	17841
7753	315129	17800
7754	315169	17760
7755	315211	17719
7756	315252	17678
7757	315291	17638
7758	315335	17597
7759	315380	17557
7760	315423	17516
7761	315463	17476
7762	315504	17435
7763	315543	17394
7764	315583	17354
7765	315626	17313
7766	315658	17272
7767	315688	17231
7768	315718	17189
7769	315749	17148
7770	315777	17107
7771	315806	17066
7772	315837	17025
7773	315865	16983
7774	315898	16942
7775	315942	16902
7776	315991	16862
7777	316045	16822
7778	316094	16781
7779	316145	16741
7780	316195	16701
7781	316233	16660
7782	316270	16620
7783	316303	16579
7784	316337	16538
7785	316367	16496
7786	316403	16456
7787	316439	16415
7788	316476	16374
7789	316504	16333
7790	316532	16291
7791	316564	16250
7792	316594	16209
7793	316623	16168
7794	316653	16127
7795	316683	16086
7796	316712	16044
7797	316740	16003
7798	316772	15962
7799	316801	15921
7800	316833	15880
7801	316869	15839
7802	316904	15798
7803	316947	15758
7804	316988	15717
7805	317025	15676
7806	317066	15636
7807	317105	15595
7808	317142	15554
7809	317179	15513
7810	317219	15473
7811	317258	15432
7812	317298	15391
7813	317340	15351
7814	317384	15310
7815	317424	15270
7816	317461	15229
7817	317505	15188
7818	317547	15148
7819	317588	15107
7820	317632	15067
7821	317673	15026
7822	317707	14985
7823	317742	14944
7824	317777	14904
7825	317819	14863
7826	317859	14822
7827	317895	14782
7828	317939	14741
7829	317982	14701
7830	318025	14660
7831	318066	14620
7832	318110	14579
7833	318151	14538
7834	318190	14498
7835	318231	14457
7836	318271	14417
7837	318309	14376
7838	318350	14335
7839	318390	14295
7840	318429	14254
7841	318468	14213
7842	318508	14173
7843	318549	14132
7844	318588	14091
7845	318628	14051
7846	318669	14010
7847	318710	13969
7848	318749	13929
7849	318789	13888
7850	318829	13848
7851	318869	13807
7852	318909	13766
7853	318952	13726
7854	318993	13685
7855	319034	13645
7856	319075	13604
7857	319115	13563
7858	319153	13523
7859	319191	13482
7860	319232	13441
7861	319272	13401
7862	319311	13360
7863	319345	13319
7864	319384	13278
7865	319424	13238
7866	319463	13197
7867	319499	13156
7868	319540	13116
7869	319578	13075
7870	319620	13034
7871	319661	12994
7872	319701	12953
7873	319741	12913
7874	319780	12872
7875	319821	12831
